SYSCALL(args) 		 = return
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/1.8/i686-darwin10.7.0/stringio.bundle\0", 0x7FFF5FBFA160, 0x0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/1.8/i686-darwin10.7.0/stringio.bundle\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA180, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/1.8/i686-darwin10.7.0/stringio.bundle\0", 0x7FFF5FBF96A0, 0x7FFF5FBF9CE0)		 = 0 0
open("/Users/aaron/.rvm/rubies/ruby-1.8.7-p334/lib/ruby/1.8/i686-darwin10.7.0/stringio.bundle\0", 0x0, 0x0)		 = 4 0
pread(0x4, "\317\372\355\376\a\0", 0x1000, 0x0)		 = 4096 0
mmap(0x1001EC000, 0x4000, 0x5, 0x12, 0x4, 0x0)		 = 0x1EC000 0
mmap(0x1001F0000, 0x1000, 0x3, 0x12, 0x4, 0x0)		 = 0x1F0000 0
mmap(0x1001F1000, 0x2798, 0x1, 0x12, 0x4, 0x0)		 = 0x1F1000 0
close(0x4)		 = 0 0
stat64("/System/Library/Frameworks/CoreFoundation.framework/CoreFoundation\0", 0x7FFF5FBF91D0, 0x7FFF5FBF9810)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/node/save_options.rb\0", 0x7FFF5FBFA120, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/node/save_options.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA140, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/node/save_options.rb\0", 0x7FFF5FBFA140, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/node/save_options.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA160, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/node/save_options.rb\0", 0x0, 0x100280010)		 = 4 0
fstat64(0x4, 0x7FFF5FBF9F90, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/node/save_options.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/node/save_options.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBF93A0, 0x7FFF5FBF946C)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    class Node\n      ###\n      # Save options for serializing nodes\n      class SaveOptions\n        # Format serialized xml\n        FORMAT          = 1\n        # Do not include delcarations\n        NO_DECLARATION  = 2\n        #", 0x1000)		 = 1053 0
read_nocancel(0x4, "nt.downcase}\n              @options |= #{constant}\n              self\n            end\n\n            def #{constant.downcase}?\n              #{constant} & @options == #{constant}\n            end\n          }\n        end\n      end\n    end\n  end\nend\n\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attribute_decl.rb\0", 0x7FFF5FBFB4B0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attribute_decl.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4D0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attribute_decl.rb\0", 0x7FFF5FBFB4D0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attribute_decl.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4F0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attribute_decl.rb\0", 0x0, 0x100265E70)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB320, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attribute_decl.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attribute_decl.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA730, 0x7FFF5FBFA7FC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    ###\n    # Represents an attribute declaration in a DTD\n    class AttributeDecl < Nokogiri::XML::Node\n      undef_method :attribute_nodes\n      undef_method :attributes\n      undef_method :content\n      undef_method :namespa", 0x1000)		 = 451 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_decl.rb\0", 0x7FFF5FBFB490, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_decl.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4B0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_decl.rb\0", 0x7FFF5FBFB4B0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_decl.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4D0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_decl.rb\0", 0x0, 0x10028C3C0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB300, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_decl.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_decl.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA710, 0x7FFF5FBFA7DC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    class ElementDecl < Nokogiri::XML::Node\n      undef_method :namespace\n      undef_method :namespace_definitions\n      undef_method :line\n\n      def inspect\n        \"#<#{self.class.name}:#{sprintf(\"0x%x\", object_id)} #{to_s.", 0x1000)		 = 295 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_content.rb\0", 0x7FFF5FBFB470, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_content.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB490, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_content.rb\0", 0x7FFF5FBFB490, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_content.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB4B0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_content.rb\0", 0x0, 0x10028E3E0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB2E0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_content.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/element_content.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA6F0, 0x7FFF5FBFA7BC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    ###\n    # Represents the allowed content in an Element Declaration inside a DTD:\n    #\n    #   <?xml version=\"1.0\"?><?TEST-STYLE PIDATA?>\n    #   <!DOCTYPE staff SYSTEM \"staff.dtd\" [\n    #      <!ELEMENT div1 (head, (p | li", 0x1000)		 = 854 0
read_nocancel(0x4, " [c1, c2].compact\n      end\n    end\n  end\nend\n\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/character_data.rb\0", 0x7FFF5FBFB450, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/character_data.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB470, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/character_data.rb\0", 0x7FFF5FBFB470, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/character_data.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB490, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/character_data.rb\0", 0x0, 0x1002A1CC0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB2C0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/character_data.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/character_data.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA6D0, 0x7FFF5FBFA79C)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    class CharacterData < Nokogiri::XML::Node\n      include Nokogiri::XML::PP::CharacterData\n    end\n  end\nend\n\0", 0x1000)		 = 140 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/namespace.rb\0", 0x7FFF5FBFB430, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/namespace.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB450, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/namespace.rb\0", 0x7FFF5FBFB450, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/namespace.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB470, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/namespace.rb\0", 0x0, 0x10027B970)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB2A0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/namespace.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/namespace.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA6B0, 0x7FFF5FBFA77C)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    class Namespace\n      include Nokogiri::XML::PP::Node\n      attr_reader :document\n\n      private\n      def inspect_attributes\n        [:prefix, :href]\n      end\n    end\n  end\nend\n\0", 0x1000)		 = 212 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attr.rb\0", 0x7FFF5FBFB410, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attr.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB430, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attr.rb\0", 0x7FFF5FBFB430, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attr.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB450, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attr.rb\0", 0x0, 0x100610AF0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB280, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attr.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/attr.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA690, 0x7FFF5FBFA75C)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    class Attr < Node\n      alias :value :content\n      alias :to_s :content\n      alias :content= :value=\n\n      private\n      def inspect_attributes\n        [:name, :namespace, :value]\n      end\n    end\n  end\nend\n\0", 0x1000)		 = 244 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/dtd.rb\0", 0x7FFF5FBFB3F0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/dtd.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB410, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/dtd.rb\0", 0x7FFF5FBFB410, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/dtd.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB430, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/dtd.rb\0", 0x0, 0x100611260)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB260, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/dtd.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/dtd.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA670, 0x7FFF5FBFA73C)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    class DTD < Nokogiri::XML::Node\n      undef_method :attribute_nodes\n      undef_method :values\n      undef_method :content\n      undef_method :namespace\n      undef_method :namespace_definitions\n      undef_method :line\n\n  ", 0x1000)		 = 438 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/cdata.rb\0", 0x7FFF5FBFB3D0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/cdata.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB3F0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/cdata.rb\0", 0x7FFF5FBFB3F0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/cdata.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB410, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/cdata.rb\0", 0x0, 0x10024A5D0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB240, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/cdata.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/cdata.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA650, 0x7FFF5FBFA71C)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    class CDATA < Nokogiri::XML::Text\n      ###\n      # Get the name of this CDATA node\n      def name\n        '#cdata-section'\n      end\n    end\n  end\nend\n\0", 0x1000)		 = 185 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/text.rb\0", 0x7FFF5FBFB3B0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/text.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB3D0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/text.rb\0", 0x7FFF5FBFB3D0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/text.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB3F0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/text.rb\0", 0x0, 0x1002DA7B0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB220, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/text.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/text.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA630, 0x7FFF5FBFA6FC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    class Text < Nokogiri::XML::CharacterData\n      def content=(string)\n        self.native_content = string.to_s\n      end\n    end\n  end\nend\n\0", 0x1000)		 = 172 0
read_nocancel(0x4, "\0", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document.rb\0", 0x7FFF5FBFB390, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB3B0, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document.rb\0", 0x7FFF5FBFB3B0, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB3D0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document.rb\0", 0x0, 0x100249730)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB200, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA610, 0x7FFF5FBFA6DC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    ##\n    # Nokogiri::XML::Document is the main entry point for dealing with\n    # XML documents.  The Document is created by parsing an XML document.\n    # See Nokogiri.XML()\n    #\n    # For searching a Document, see Nokogiri", 0x1000)		 = 4096 0
read_nocancel(0x4, "verses the entire graph, and also has to bring each node accross the\n      # libxml bridge into a ruby object.\n      def collect_namespaces\n        ns = {}\n        traverse { |j| ns.merge!(j.namespaces) }\n        ns\n      end\n\n      # Get the list of decor", 0x1000)		 = 2772 0
read_nocancel(0x4, "ed will not be decorated with sloppy behavior. So, if you're in\n      # irb, the preferred idiom is:\n      #\n      #   irb> doc = Nokogiri::Slop my_markup\n      #\n      # and not\n      #\n      #   irb> doc = Nokogiri::HTML my_markup\n      #   ... followed ", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document_fragment.rb\0", 0x7FFF5FBFB370, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document_fragment.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB390, 0x0)		 = 0 0
close(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document_fragment.rb\0", 0x7FFF5FBFB390, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document_fragment.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB3B0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document_fragment.rb\0", 0x0, 0x100255990)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB1E0, 0x0)		 = 0 0
close(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document_fragment.rb\0", 0x0, 0x1B6)		 = 4 0
close_nocancel(0x4)		 = 0 0
open_nocancel("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/document_fragment.rb\0", 0x0, 0x1B6)		 = 4 0
fstat64(0x4, 0x7FFF5FBFA5F0, 0x7FFF5FBFA6BC)		 = 0 0
read_nocancel(0x4, "module Nokogiri\n  module XML\n    class DocumentFragment < Nokogiri::XML::Node\n      ##\n      #  Create a new DocumentFragment from +tags+.\n      #\n      #  If +ctx+ is present, it is used as a context node for the\n      #  subtree created, e.g., namespaces", 0x1000)		 = 1971 0
read_nocancel(0x4, "ert this DocumentFragment to a string\n      def to_s\n        children.to_s\n      end\n\n      ###\n      # Convert this DocumentFragment to html\n      # See Nokogiri::XML::NodeSet#to_html\n      def to_html *args\n        children.to_html(*args)\n      end\n\n    ", 0x1000)		 = 0 0
close_nocancel(0x4)		 = 0 0
stat64("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/processing_instruction.rb\0", 0x7FFF5FBFB350, 0x0)		 = 0 0
open("/Users/aaron/.rvm/gems/ruby-1.8.7-p334/gems/nokogiri-1.4.4/lib/nokogiri/xml/processing_instruction.rb\0", 0x0, 0x1000E14A0)		 = 4 0
fstat64(0x4, 0x7FFF5FBFB370, 0x0)		 = 0 0
close(0x4)		 = 0 0
